,y,x,osmid,highway,ref,geometry
203330264,48.8691304,2.4006567,203330264,,,POINT (2.4006567 48.8691304)
245535448,48.8473726,2.3531019,245535448,traffic_signals,,POINT (2.3531019 48.8473726)
27235037,48.8822408,2.3217339,27235037,,,POINT (2.3217339 48.8822408)
817304290,48.8737862,2.3268832,817304290,traffic_signals,,POINT (2.3268832 48.8737862)
27235043,48.8825742,2.3233756,27235043,,,POINT (2.3233756 48.8825742)
1837044454,48.8349207,2.3479717,1837044454,,,POINT (2.3479717 48.8349207)
1027183337,48.8360765,2.2560696,1027183337,,,POINT (2.2560696 48.8360765)
27235051,48.882799,2.3232501,27235051,,,POINT (2.3232501 48.882799)
151360238,48.862632,2.3764949,151360238,,,POINT (2.3764949 48.862632)
27235057,48.8827582,2.3242625,27235057,traffic_signals,,POINT (2.3242625 48.8827582)
27235064,48.8806917,2.3247546,27235064,traffic_signals,,POINT (2.3247546 48.8806917)
227054331,48.863151,2.362008,227054331,,,POINT (2.362008 48.863151)
94245630,48.8896755,2.3402081,94245630,,,POINT (2.3402081 48.8896755)
345543432,48.8438662,2.408832,345543432,,,POINT (2.408832 48.8438662)
5222503192,48.8943534,2.3132725,5222503192,,,POINT (2.3132725 48.8943534)
25203501,48.8622965,2.3054312,25203501,traffic_signals,,POINT (2.3054312 48.8622965)
5202514735,48.8623494,2.4063301,5202514735,traffic_signals,,POINT (2.4063301 48.8623494)
174986032,48.8725297,2.3829851,174986032,,,POINT (2.3829851 48.8725297)
94147376,48.8737628,2.3703431,94147376,,,POINT (2.3703431 48.8737628)
151360306,48.8643484,2.3730474,151360306,,,POINT (2.3730474 48.8643484)
25203506,48.862319,2.3063118,25203506,,,POINT (2.3063118 48.862319)
25203509,48.8623414,2.3074838,25203509,,,POINT (2.3074838 48.8623414)
169317179,48.8740354,2.3448957,169317179,,,POINT (2.3448957 48.8740354)
27235132,48.8805324,2.3251709,27235132,,,POINT (2.3251709 48.8805324)
27235133,48.880807,2.327062,27235133,,,POINT (2.327062 48.880807)
27235134,48.8804419,2.3270516,27235134,,,POINT (2.3270516 48.8804419)
162304831,48.8258598,2.3002072,162304831,,,POINT (2.3002072 48.8258598)
27235135,48.8796403,2.3270201,27235135,traffic_signals,,POINT (2.3270201 48.8796403)
25203524,48.8623553,2.3082668,25203524,,,POINT (2.3082668 48.8623553)
27235142,48.8789049,2.3232871,27235142,traffic_signals,,POINT (2.3232871 48.8789049)
27235143,48.8789786,2.3235251,27235143,traffic_signals,,POINT (2.3235251 48.8789786)
690459465,48.8634024,2.3509663,690459465,traffic_signals,,POINT (2.3509663 48.8634024)
345543498,48.8417446,2.408351,345543498,,,POINT (2.408351 48.8417446)
5580788557,48.9015261,2.3584671,5580788557,,,POINT (2.3584671 48.9015261)
27235150,48.8790884,2.3234446,27235150,traffic_signals,,POINT (2.3234446 48.8790884)
27235149,48.8790389,2.3235136,27235149,traffic_signals,,POINT (2.3235136 48.8790389)
259691354,48.8799918,2.3154308,259691354,,,POINT (2.3154308 48.8799918)
27235167,48.8770108,2.3217881,27235167,traffic_signals,,POINT (2.3217881 48.8770108)
27235168,48.8771999,2.3230811,27235168,traffic_signals,,POINT (2.3230811 48.8771999)
27235169,48.8768662,2.3216736,27235169,traffic_signals,,POINT (2.3216736 48.8768662)
27235170,48.8787659,2.3222401,27235170,traffic_signals,,POINT (2.3222401 48.8787659)
6867489635,48.8310058,2.3558434,6867489635,,,POINT (2.3558434 48.8310058)
1212257120,48.8566939,2.3283261,1212257120,,,POINT (2.3283261 48.8566939)
27235173,48.878261,2.3198588,27235173,,,POINT (2.3198588 48.878261)
27235174,48.8767218,2.3194537,27235174,,,POINT (2.3194537 48.8767218)
27235175,48.8767023,2.3190416,27235175,,,POINT (2.3190416 48.8767023)
27235177,48.8793156,2.318464,27235177,,,POINT (2.318464 48.8793156)
229577582,48.8494082,2.3561338,229577582,,,POINT (2.3561338 48.8494082)
141562735,48.8472284,2.2791645,141562735,,,POINT (2.2791645 48.8472284)
826086259,48.8736422,2.3283516,826086259,,,POINT (2.3283516 48.8736422)
25203578,48.8623887,2.3092417,25203578,,,POINT (2.3092417 48.8623887)
1107432316,48.8846934,2.2991904,1107432316,,,POINT (2.2991904 48.8846934)
1107432319,48.8843885,2.2992521,1107432319,,,POINT (2.2992521 48.8843885)
1440519041,48.8378357,2.4104815,1440519041,,,POINT (2.4104815 48.8378357)
7029855107,48.8772567,2.2912991,7029855107,,,POINT (2.2912991 48.8772567)
27235206,48.8777831,2.3163071,27235206,traffic_signals,,POINT (2.3163071 48.8777831)
27235208,48.8778715,2.3181597,27235208,,,POINT (2.3181597 48.8778715)
27235211,48.8766419,2.3176896,27235211,traffic_signals,,POINT (2.3176896 48.8766419)
27235215,48.8791171,2.3154949,27235215,,,POINT (2.3154949 48.8791171)
36475792,48.8351449,2.3264008,36475792,,,POINT (2.3264008 48.8351449)
36475793,48.8346105,2.3278405,36475793,,,POINT (2.3278405 48.8346105)
36475794,48.8343851,2.3284474,36475794,,,POINT (2.3284474 48.8343851)
27235219,48.8783884,2.3155419,27235219,traffic_signals,,POINT (2.3155419 48.8783884)
36475791,48.8353957,2.325723,36475791,,,POINT (2.325723 48.8353957)
4729508755,48.8589725,2.3226062,4729508755,,,POINT (2.3226062 48.8589725)
25203607,48.8623975,2.3096351,25203607,,,POINT (2.3096351 48.8623975)
4729508759,48.8560961,2.3258444,4729508759,,,POINT (2.3258444 48.8560961)
4729508762,48.8563434,2.3263774,4729508762,,,POINT (2.3263774 48.8563434)
268506013,48.8741967,2.3714777,268506013,,,POINT (2.3714777 48.8741967)
243635109,48.8705348,2.3612095,243635109,,,POINT (2.3612095 48.8705348)
243635110,48.8656468,2.3773425,243635110,traffic_signals,,POINT (2.3773425 48.8656468)
243635111,48.8725629,2.3762196,243635111,,,POINT (2.3762196 48.8725629)
96146342,48.874652,2.3725017,96146342,,,POINT (2.3725017 48.874652)
27235241,48.8794399,2.3142755,27235241,traffic_signals,,POINT (2.3142755 48.8794399)
94213033,48.8823063,2.341981,94213033,,,POINT (2.341981 48.8823063)
1440519083,48.8379802,2.4111809,1440519083,,,POINT (2.4111809 48.8379802)
1440519086,48.8380555,2.4111398,1440519086,,,POINT (2.4111398 48.8380555)
27235246,48.8785228,2.3123686,27235246,,,POINT (2.3123686 48.8785228)
27235248,48.8776467,2.3132816,27235248,,,POINT (2.3132816 48.8776467)
27235250,48.8777534,2.3156018,27235250,traffic_signals,,POINT (2.3156018 48.8777534)
36475830,48.8338883,2.3272505,36475830,,,POINT (2.3272505 48.8338883)
141595579,48.8374219,2.2850613,141595579,,,POINT (2.2850613 48.8374219)
36475835,48.8336822,2.327871,36475835,,,POINT (2.327871 48.8336822)
27235261,48.8765535,2.3156962,27235261,traffic_signals,,POINT (2.3156962 48.8765535)
27235262,48.8770558,2.314925,27235262,,,POINT (2.314925 48.8770558)
27235263,48.8770057,2.3133378,27235263,,,POINT (2.3133378 48.8770057)
27235265,48.8755968,2.314793,27235265,,,POINT (2.314793 48.8755968)
27235266,48.8752583,2.3148059,27235266,,,POINT (2.3148059 48.8752583)
1440519108,48.8383339,2.4125009,1440519108,,,POINT (2.4125009 48.8383339)
1828852684,48.8315778,2.3477007,1828852684,,,POINT (2.3477007 48.8315778)
25203660,48.8624372,2.3116408,25203660,,,POINT (2.3116408 48.8624372)
185865166,48.8396526,2.2671862,185865166,,,POINT (2.2671862 48.8396526)
65278930,48.8508848,2.3777742,65278930,,,POINT (2.3777742 48.8508848)
185865174,48.8484963,2.2757502,185865174,,,POINT (2.2757502 48.8484963)
185865175,48.8499647,2.2771844,185865175,,,POINT (2.2771844 48.8499647)
27235293,48.8774286,2.3081805,27235293,,,POINT (2.3081805 48.8774286)
27235305,48.8763928,2.3078886,27235305,traffic_signals,,POINT (2.3078886 48.8763928)
27235306,48.8767126,2.3085902,27235306,,,POINT (2.3085902 48.8767126)
1756468207,48.821508,2.3691785,1756468207,,,POINT (2.3691785 48.821508)
27235315,48.8778623,2.3082944,27235315,,,POINT (2.3082944 48.8778623)
27235316,48.8782386,2.3083934,27235316,,,POINT (2.3083934 48.8782386)
27235318,48.8779366,2.3100389,27235318,,,POINT (2.3100389 48.8779366)
27235327,48.8778763,2.3016909,27235327,,,POINT (2.3016909 48.8778763)
272339978,48.8780936,2.291556,272339978,,,POINT (2.291556 48.8780936)
185865231,48.8508582,2.2776842,185865231,,,POINT (2.2776842 48.8508582)
65311768,48.8513257,2.3096199,65311768,,,POINT (2.3096199 48.8513257)
65311769,48.8510936,2.3070227,65311769,,,POINT (2.3070227 48.8510936)
1349129244,48.8737685,2.2544891,1349129244,,,POINT (2.2544891 48.8737685)
1349129246,48.8738914,2.2549717,1349129246,,,POINT (2.2549717 48.8738914)
202118178,48.8936746,2.384889,202118178,,,POINT (2.384889 48.8936746)
56529965,48.8917098,2.3487345,56529965,traffic_signals,,POINT (2.3487345 48.8917098)
139236399,48.840147,2.2980004,139236399,,,POINT (2.2980004 48.840147)
25203761,48.8624146,2.3103991,25203761,,,POINT (2.3103991 48.8624146)
270177331,48.8645721,2.3041969,270177331,,,POINT (2.3041969 48.8645721)
25203763,48.8616969,2.3054542,25203763,,,POINT (2.3054542 48.8616969)
94213173,48.8808512,2.3407368,94213173,,,POINT (2.3407368 48.8808512)
25203766,48.8616772,2.306684,25203766,,,POINT (2.306684 48.8616772)
129537079,48.8304197,2.3233106,129537079,,,POINT (2.3233106 48.8304197)
94213176,48.881821,2.3412496,94213176,,,POINT (2.3412496 48.881821)
94213177,48.8821422,2.3411203,94213177,,,POINT (2.3411203 48.8821422)
94213175,48.8812967,2.3409525,94213175,,,POINT (2.3409525 48.8812967)
25203769,48.86171,2.3075171,25203769,,,POINT (2.3075171 48.86171)
25203773,48.8617216,2.3083056,25203773,,,POINT (2.3083056 48.8617216)
94114880,48.8817426,2.3738127,94114880,,,POINT (2.3738127 48.8817426)
27235394,48.8792491,2.3030153,27235394,,,POINT (2.3030153 48.8792491)
94114883,48.8821993,2.3745156,94114883,,,POINT (2.3745156 48.8821993)
94114887,48.883517,2.3769401,94114887,,,POINT (2.3769401 48.883517)
151360584,48.8639441,2.3755158,151360584,,,POINT (2.3755158 48.8639441)
786142279,48.8520856,2.329883,786142279,traffic_signals,,POINT (2.329883 48.8520856)
25203784,48.8617466,2.3093413,25203784,,,POINT (2.3093413 48.8617466)
287609931,48.8747125,2.4043745,287609931,,,POINT (2.4043745 48.8747125)
94114892,48.8848539,2.3796331,94114892,traffic_signals,,POINT (2.3796331 48.8848539)
3999929421,48.8845549,2.3292415,3999929421,,,POINT (2.3292415 48.8845549)
287609934,48.8747765,2.4047612,287609934,,,POINT (2.4047612 48.8747765)
287609935,48.8754349,2.4027778,287609935,,,POINT (2.4027778 48.8754349)
287609937,48.876295,2.4036404,287609937,traffic_signals,,POINT (2.4036404 48.876295)
27235424,48.8789953,2.3024076,27235424,,,POINT (2.3024076 48.8789953)
94213224,48.881145,2.3408732,94213224,,,POINT (2.3408732 48.881145)
27235433,48.8788572,2.3017712,27235433,,,POINT (2.3017712 48.8788572)
346362991,48.8904713,2.3373746,346362991,,,POINT (2.3373746 48.8904713)
153490545,48.8735445,2.3737522,153490545,,,POINT (2.3737522 48.8735445)
691082353,48.867879,2.3473823,691082353,,,POINT (2.3473823 48.867879)
346362995,48.8913728,2.337839,346362995,,,POINT (2.337839 48.8913728)
258675828,48.8605469,2.3861823,258675828,,,POINT (2.3861823 48.8605469)
27235445,48.8797212,2.2993531,27235445,traffic_signals,,POINT (2.2993531 48.8797212)
346362999,48.8905832,2.3441739,346362999,,,POINT (2.3441739 48.8905832)
346363000,48.8905347,2.344611,346363000,,,POINT (2.344611 48.8905347)
166335615,48.8309163,2.3367281,166335615,,,POINT (2.3367281 48.8309163)
27235462,48.8803514,2.2998096,27235462,,,POINT (2.2998096 48.8803514)
27235464,48.8800467,2.2988676,27235464,,,POINT (2.2988676 48.8800467)
5007479953,48.8641382,2.266408,5007479953,,,POINT (2.266408 48.8641382)
5007479956,48.8641768,2.2668781,5007479956,,,POINT (2.2668781 48.8641768)
272340122,48.8781026,2.2921125,272340122,,,POINT (2.2921125 48.8781026)
25203875,48.8611369,2.3054922,25203875,,,POINT (2.3054922 48.8611369)
96146596,48.8752354,2.370311,96146596,,,POINT (2.370311 48.8752354)
27235497,48.8801324,2.295656,27235497,,,POINT (2.295656 48.8801324)
27235498,48.8804605,2.296462,27235498,,,POINT (2.296462 48.8804605)
94114987,48.8842703,2.3758926,94114987,,,POINT (2.3758926 48.8842703)
27235499,48.8808965,2.2975418,27235499,,,POINT (2.2975418 48.8808965)
27235500,48.8794609,2.2977775,27235500,,,POINT (2.2977775 48.8794609)
27235503,48.8815576,2.2951808,27235503,,,POINT (2.2951808 48.8815576)
116135091,48.8371395,2.2772669,116135091,,,POINT (2.2772669 48.8371395)
27235510,48.8818814,2.2958633,27235510,,,POINT (2.2958633 48.8818814)
1836979387,48.8189699,2.3648808,1836979387,,,POINT (2.3648808 48.8189699)
27235518,48.883954,2.2950204,27235518,,,POINT (2.2950204 48.883954)
27235519,48.8837439,2.295327,27235519,,,POINT (2.295327 48.8837439)
27235520,48.8831259,2.2934939,27235520,,,POINT (2.2934939 48.8831259)
27235521,48.8828825,2.2937525,27235521,,,POINT (2.2937525 48.8828825)
27235522,48.882536,2.2941323,27235522,,,POINT (2.2941323 48.882536)
27235523,48.8824432,2.2942409,27235523,,,POINT (2.2942409 48.8824432)
27235524,48.8818267,2.2939003,27235524,,,POINT (2.2939003 48.8818267)
25203906,48.8611357,2.3069908,25203906,,,POINT (2.3069908 48.8611357)
27235526,48.8812463,2.2927972,27235526,,,POINT (2.2927972 48.8812463)
27235529,48.8816007,2.2923681,27235529,,,POINT (2.2923681 48.8816007)
36476106,48.8361673,2.3254182,36476106,,,POINT (2.3254182 48.8361673)
27235531,48.881922,2.2919717,27235531,,,POINT (2.2919717 48.881922)
27235533,48.8821524,2.2916998,27235533,,,POINT (2.2916998 48.8821524)
27235535,48.8826338,2.292587,27235535,,,POINT (2.292587 48.8826338)
27235536,48.8830857,2.2920362,27235536,,,POINT (2.2920362 48.8830857)
27235537,48.88359,2.2929802,27235537,,,POINT (2.2929802 48.88359)
27235538,48.8836804,2.2928734,27235538,,,POINT (2.2928734 48.8836804)
27235539,48.8838563,2.2926662,27235539,,,POINT (2.2926662 48.8838563)
27235540,48.8840477,2.293619,27235540,,,POINT (2.293619 48.8840477)
94213335,48.8819989,2.3404022,94213335,,,POINT (2.3404022 48.8819989)
139236568,48.8400232,2.2975442,139236568,,,POINT (2.2975442 48.8400232)
27235547,48.885657,2.2916694,27235547,,,POINT (2.2916694 48.885657)
27235555,48.8855298,2.2932341,27235555,,,POINT (2.2932341 48.8855298)
27235559,48.8851505,2.2956663,27235559,,,POINT (2.2956663 48.8851505)
25203948,48.8611373,2.3083271,25203948,,,POINT (2.3083271 48.8611373)
27235565,48.8844144,2.2944085,27235565,,,POINT (2.2944085 48.8844144)
149001459,48.8573554,2.3289,149001459,,,POINT (2.3289 48.8573554)
27235572,48.8851783,2.2909717,27235572,,,POINT (2.2909717 48.8851783)
149001460,48.8579425,2.3292957,149001460,,,POINT (2.3292957 48.8579425)
27235576,48.8853699,2.2909918,27235576,,,POINT (2.2909918 48.8853699)
36476152,48.8369739,2.323525,36476152,,,POINT (2.323525 48.8369739)
5574563068,48.9009687,2.3303862,5574563068,,,POINT (2.3303862 48.9009687)
27235582,48.8857814,2.2907396,27235582,,,POINT (2.2907396 48.8857814)
25203967,48.8611263,2.309444,25203967,,,POINT (2.309444 48.8611263)
194188545,48.8522946,2.3889933,194188545,,,POINT (2.3889933 48.8522946)
5574563073,48.8989988,2.3292035,5574563073,,,POINT (2.3292035 48.8989988)
194188548,48.8530004,2.3864908,194188548,,,POINT (2.3864908 48.8530004)
1003722005,48.8745101,2.389457,1003722005,,,POINT (2.389457 48.8745101)
255038747,48.846497,2.3793067,255038747,traffic_signals,,POINT (2.3793067 48.846497)
1666520351,48.8295015,2.3689208,1666520351,,,POINT (2.3689208 48.8295015)
6317118766,48.8742063,2.3756802,6317118766,,,POINT (2.3756802 48.8742063)
94213424,48.8819842,2.342148,94213424,,,POINT (2.342148 48.8819842)
6394189105,48.8858025,2.2887511,6394189105,,,POINT (2.2887511 48.8858025)
6394189106,48.8857496,2.2889346,6394189106,,,POINT (2.2889346 48.8857496)
6317118771,48.8740695,2.3755231,6317118771,,,POINT (2.3755231 48.8740695)
94115127,48.8845188,2.3787479,94115127,,,POINT (2.3787479 48.8845188)
245077306,48.88118,2.3787865,245077306,,,POINT (2.3787865 48.88118)
141595971,48.8382916,2.2835231,141595971,,,POINT (2.2835231 48.8382916)
158274893,48.8301099,2.3204075,158274893,traffic_signals,,POINT (2.3204075 48.8301099)
202806611,48.8953299,2.362194,202806611,,,POINT (2.362194 48.8953299)
175019359,48.8697507,2.3522815,175019359,traffic_signals,,POINT (2.3522815 48.8697507)
1666520418,48.8303423,2.3704319,1666520418,,,POINT (2.3704319 48.8303423)
152737125,48.8606498,2.3673344,152737125,traffic_signals,,POINT (2.3673344 48.8606498)
368776551,48.8957677,2.3283661,368776551,,,POINT (2.3283661 48.8957677)
1666520430,48.8311558,2.3691837,1666520430,,,POINT (2.3691837 48.8311558)
1666520431,48.8317593,2.3682701,1666520431,,,POINT (2.3682701 48.8317593)
398708,48.8644209,2.3515281,398708,traffic_signals,,POINT (2.3515281 48.8644209)
398709,48.864829,2.3533193,398709,traffic_signals,,POINT (2.3533193 48.864829)
27235702,48.8839878,2.2908767,27235702,,,POINT (2.2908767 48.8839878)
27235703,48.8829033,2.2907908,27235703,,,POINT (2.2907908 48.8829033)
27235704,48.8826064,2.2911503,27235704,,,POINT (2.2911503 48.8826064)
929535353,48.8640746,2.2903706,929535353,traffic_signals,,POINT (2.2903706 48.8640746)
27235707,48.8799301,2.2943888,27235707,,,POINT (2.2943888 48.8799301)
27235708,48.8812108,2.2944483,27235708,,,POINT (2.2944483 48.8812108)
27235709,48.880731,2.2934234,27235709,,,POINT (2.2934234 48.880731)
27235711,48.8802634,2.2924592,27235711,,,POINT (2.2924592 48.8802634)
27235712,48.8796885,2.2912348,27235712,,,POINT (2.2912348 48.8796885)
27235713,48.8801551,2.2907173,27235713,,,POINT (2.2907173 48.8801551)
27235714,48.8808492,2.2899684,27235714,,,POINT (2.2899684 48.8808492)
27235715,48.8810846,2.2896927,27235715,,,POINT (2.2896927 48.8810846)
27235717,48.8815253,2.2892002,27235717,,,POINT (2.2892002 48.8815253)
27235718,48.8821517,2.2885228,27235718,,,POINT (2.2885228 48.8821517)
27235719,48.8825779,2.2893625,27235719,,,POINT (2.2893625 48.8825779)
27235720,48.8809041,2.2921325,27235720,,,POINT (2.2921325 48.8809041)
27235721,48.8812439,2.2917141,27235721,,,POINT (2.2917141 48.8812439)
27235722,48.8815692,2.2913519,27235722,,,POINT (2.2913519 48.8815692)
398745,48.8638647,2.3490334,398745,traffic_signals,,POINT (2.3490334 48.8638647)
431494555,48.8403099,2.3149845,431494555,,,POINT (2.3149845 48.8403099)
94213531,48.881564,2.3423292,94213531,,,POINT (2.3423292 48.881564)
398747,48.8652925,2.343086,398747,traffic_signals,,POINT (2.343086 48.8652925)
358913441,48.8626228,2.2385021,358913441,,,POINT (2.2385021 48.8626228)
256578981,48.8688711,2.3725827,256578981,,,POINT (2.3725827 48.8688711)
141563308,48.8484361,2.2808862,141563308,,,POINT (2.2808862 48.8484361)
141563311,48.8491547,2.2819112,141563311,traffic_signals,,POINT (2.2819112 48.8491547)
398767,48.8746674,2.3393461,398767,,,POINT (2.3393461 48.8746674)
398769,48.8710801,2.3347858,398769,,,POINT (2.3347858 48.8710801)
398768,48.8706928,2.3325488,398768,traffic_signals,,POINT (2.3325488 48.8706928)
398772,48.8716742,2.3382629,398772,,,POINT (2.3382629 48.8716742)
398773,48.8703017,2.332714,398773,traffic_signals,,POINT (2.332714 48.8703017)
398774,48.8700729,2.3325517,398774,,,POINT (2.3325517 48.8700729)
398775,48.8702107,2.3322283,398775,traffic_signals,,POINT (2.3322283 48.8702107)
398776,48.8706136,2.3320706,398776,traffic_signals,,POINT (2.3320706 48.8706136)
398783,48.8737468,2.3271767,398783,traffic_signals,,POINT (2.3271767 48.8737468)
398785,48.874847,2.3198244,398785,traffic_signals,,POINT (2.3198244 48.874847)
1756960193,48.8516952,2.3190314,1756960193,traffic_signals,,POINT (2.3190314 48.8516952)
398787,48.8710733,2.3318505,398787,,,POINT (2.3318505 48.8710733)
398788,48.871156,2.332342,398788,,,POINT (2.332342 48.871156)
398789,48.8722064,2.3328034,398789,,,POINT (2.3328034 48.8722064)
398792,48.8702501,2.329943,398792,traffic_signals,,POINT (2.329943 48.8702501)
398795,48.8692559,2.3238947,398795,,,POINT (2.3238947 48.8692559)
398800,48.8687213,2.3331307,398800,traffic_signals,,POINT (2.3331307 48.8687213)
398801,48.8644748,2.3349363,398801,traffic_signals,,POINT (2.3349363 48.8644748)
64624089,48.8306854,2.3117493,64624089,,,POINT (2.3117493 48.8306854)
64624090,48.830287,2.3108822,64624090,,,POINT (2.3108822 48.830287)
64624091,48.8291378,2.3084322,64624091,,,POINT (2.3084322 48.8291378)
64624092,48.8287639,2.3076413,64624092,,,POINT (2.3076413 48.8287639)
638916061,48.8419165,2.264126,638916061,,,POINT (2.264126 48.8419165)
1756960219,48.8581579,2.3227975,1756960219,traffic_signals,,POINT (2.3227975 48.8581579)
6669702631,48.8188932,2.3655265,6669702631,,,POINT (2.3655265 48.8188932)
203331056,48.8697775,2.4019185,203331056,,,POINT (2.4019185 48.8697775)
141596145,48.8284571,2.3032613,141596145,,,POINT (2.3032613 48.8284571)
141596149,48.8296923,2.301752,141596149,,,POINT (2.301752 48.8296923)
244422144,48.846524,2.4095939,244422144,,,POINT (2.4095939 48.846524)
268408320,48.8626426,2.3542691,268408320,traffic_signals,,POINT (2.3542691 48.8626426)
2294650372,48.8990987,2.3703174,2294650372,,,POINT (2.3703174 48.8990987)
